1	1.0
2	1.9
3	2.71
4	3.439
5	4.0951
6	4.68559
7	5.217031
8	5.6953279
9	6.12579511
10	6.513215599
11	6.8618940391
12	7.17570463519
13	7.458134171671
14	7.7123207545039
15	7.94108867905351
16	8.146979811148158
17	8.332281830033343
18	8.499053647030008
19	8.649148282327008
20	8.784233454094307
21	8.905810108684877
22	9.01522909781639
23	9.11370618803475
24	9.202335569231275
25	9.282102012308147
26	9.353891811077332
27	9.4185026299696
28	9.476652366972639
29	9.528987130275375
30	9.576088417247838
31	9.618479575523054
32	9.65663161797075
33	9.690968456173675
34	9.721871610556306
35	9.749684449500675
36	9.774716004550609
37	9.797244404095547
38	9.817519963685992
39	9.835767967317393
40	9.852191170585654
41	9.866972053527089
42	9.88027484817438
43	9.892247363356942
44	9.903022627021247
45	9.912720364319123
46	9.92144832788721
47	9.92930349509849
48	9.936373145588641
49	9.942735831029777
50	9.948462247926798
51	9.953616023134119
52	9.958254420820706
53	9.962428978738636
54	9.966186080864773
55	9.969567472778296
56	9.972610725500466
57	9.975349652950419
58	9.977814687655377
59	9.98003321888984
60	9.982029897000857
61	9.98382690730077
62	9.985444216570693
63	9.986899794913624
64	9.98820981542226
65	9.989388833880035
66	9.990449950492032
67	9.991404955442828
68	9.992264459898546
69	9.993038013908691
70	9.993734212517822
71	9.99436079126604
72	9.994924712139436
73	9.995432240925492
74	9.995889016832942
75	9.99630011514965
76	9.996670103634683
77	9.997003093271216
78	9.997302783944093
79	9.997572505549684
80	9.997815254994716
81	9.998033729495244
82	9.99823035654572
83	9.998407320891149
84	9.998566588802033
85	9.99870992992183
86	9.998838936929648
87	9.998955043236682
88	9.999059538913015
89	9.999153585021713
90	9.999238226519541
91	9.999314403867587
92	9.999382963480828
93	9.999444667132746
94	9.99950020041947
95	9.999550180377524
96	9.999595162339771
97	9.999635646105794
98	9.999672081495214
99	9.999704873345694
100	9.999734386011124
101	9.999760947410012
102	9.999784852669011
103	9.99980636740211
104	9.999825730661899
105	9.99984315759571
106	9.999858841836138
107	9.999872957652524
108	9.999885661887271
109	9.999897095698545
110	9.99990738612869
111	9.999916647515821
112	9.99992498276424
113	9.999932484487815
114	9.999939236039033
115	9.99994531243513
116	9.999950781191616
117	9.999955703072455
118	9.99996013276521
119	9.99996411948869
120	9.99996770753982
121	9.999970936785838
122	9.999973843107254
123	9.999976458796528
124	9.999978812916876
125	9.999980931625188
126	9.99998283846267
127	9.999984554616402
128	9.999986099154762
129	9.999987489239286
130	9.999988740315358
131	9.999989866283821
132	9.99999087965544
133	9.999991791689895
134	9.999992612520906
135	9.999993351268815
136	9.999994016141933
137	9.99999461452774
138	9.999995153074966
139	9.99999563776747
140	9.999996073990722
141	9.99999646659165
142	9.999996819932486
143	9.999997137939237
144	9.999997424145313
145	9.999997681730783
146	9.999997913557703
147	9.999998122201934
148	9.99999830998174
149	9.999998478983565
150	9.999998631085209
151	9.999998767976688
152	9.99999889117902
153	9.999999002061118
154	9.999999101855005
155	9.999999191669506
156	9.999999272502555
157	9.999999345252299
158	9.999999410727069
159	9.999999469654362
160	9.999999522688926
161	9.999999570420034
162	9.99999961337803
163	9.999999652040227
164	9.999999686836205
165	9.999999718152583
166	9.999999746337325
167	9.999999771703592
168	9.999999794533235
169	9.99999981507991
170	9.99999983357192
171	9.999999850214728
172	9.999999865193255
173	9.999999878673929
174	9.999999890806537
175	9.999999901725882
176	9.999999911553294
177	9.999999920397965
178	9.999999928358168
179	9.999999935522352
180	9.999999941970117
181	9.999999947773105
182	9.999999952995795
183	9.999999957696215
184	9.999999961926594
185	9.999999965733934
186	9.999999969160541
187	9.999999972244487
188	9.999999975020039
189	9.999999977518033
190	9.999999979766232
191	9.999999981789607
192	9.999999983610646
193	9.999999985249582
194	9.999999986724625
195	9.999999988052162
196	9.999999989246945
197	9.999999990322252
198	9.999999991290025
199	9.999999992161023
200	9.999999992944922
201	9.999999993650428
202	9.999999994285385
203	9.999999994856847
204	9.999999995371162
205	9.999999995834047
206	9.999999996250642
207	9.999999996625577
208	9.99999999696302
209	9.999999997266718
210	9.999999997540046
211	9.999999997786041
212	9.999999998007437
213	9.999999998206693
214	9.999999998386023
215	9.999999998547421
216	9.99999999869268
217	9.999999998823412
218	9.999999998941071
219	9.999999999046963
220	9.999999999142267
221	9.99999999922804
222	9.999999999305237
223	9.999999999374714
224	9.999999999437241
225	9.999999999493518
226	9.999999999544166
227	9.999999999589749
228	9.999999999630774
229	9.999999999667697
230	9.999999999700927
231	9.999999999730834
232	9.999999999757751
233	9.999999999781975
234	9.999999999803778
235	9.9999999998234
236	9.99999999984106
237	9.999999999856954
238	9.999999999871259
239	9.999999999884134
240	9.999999999895719
241	9.999999999906148
242	9.999999999915532
243	9.999999999923979
244	9.999999999931582
245	9.999999999938424
246	9.999999999944581
247	9.999999999950123
248	9.999999999955111
249	9.9999999999596
250	9.99999999996364
251	9.999999999967276
252	9.999999999970548
253	9.999999999973493
254	9.999999999976144
255	9.99999999997853
256	9.999999999980677
257	9.99999999998261
258	9.999999999984349
259	9.999999999985913
260	9.999999999987322
261	9.99999999998859
